Local time,Open,High,Low,Close,Volume
30.12.2024 20:00:00.000 GMT-0000,21308.720,21324.765,21190.320,21194.019,2150759.94
30.12.2024 21:00:00.000 GMT-0000,21193.086,21200.965,21132.942,21170.687,479040
30.12.2024 22:00:00.000 GMT-0000,21170.687,21170.687,21170.687,21170.687,0
30.12.2024 23:00:00.000 GMT-0000,21167.265,21177.954,21128.464,21175.976,358000.01
31.12.2024 00:00:00.000 GMT-0000,21176.275,21187.589,21150.132,21154.487,307599.99
31.12.2024 01:00:00.000 GMT-0000,21154.942,21207.199,21153.798,21202.297,415800.01
31.12.2024 02:00:00.000 GMT-0000,21202.421,21240.143,21200.310,21206.365,379700.01
31.12.2024 03:00:00.000 GMT-0000,21206.499,21213.175,21169.964,21193.387,420199.99
31.12.2024 04:00:00.000 GMT-0000,21193.265,21198.698,21161.853,21194.976,342599.99
31.12.2024 05:00:00.000 GMT-0000,21194.664,21202.632,21172.398,21192.476,315400
31.12.2024 06:00:00.000 GMT-0000,21192.242,21193.809,21155.364,21164.121,308800.01
31.12.2024 07:00:00.000 GMT-0000,21164.443,21194.099,21157.676,21179.409,538800
31.12.2024 08:00:00.000 GMT-0000,21182.154,21189.489,21145.432,21170.209,672999.98
31.12.2024 09:00:00.000 GMT-0000,21170.265,21295.454,21163.508,21273.809,850000.02
31.12.2024 10:00:00.000 GMT-0000,21273.209,21294.410,21260.910,21281.710,544900
31.12.2024 11:00:00.000 GMT-0000,21281.887,21303.999,21262.153,21285.853,576300.03
31.12.2024 12:00:00.000 GMT-0000,21286.153,21309.675,21245.153,21249.753,667200.03
31.12.2024 13:00:00.000 GMT-0000,21250.508,21283.998,21221.210,21245.989,1031000.02
31.12.2024 14:00:00.000 GMT-0000,21245.676,21273.720,21154.786,21220.787,1928239.94
31.12.2024 15:00:00.000 GMT-0000,21220.253,21261.687,21120.232,21174.965,2530800.1
31.12.2024 16:00:00.000 GMT-0000,21176.221,21179.897,21083.132,21125.197,2256479.98
31.12.2024 17:00:00.000 GMT-0000,21126.164,21139.676,21004.964,21109.820,2143919.94
31.12.2024 18:00:00.000 GMT-0000,21108.199,21133.176,21000.220,21016.432,2150039.91
31.12.2024 19:00:00.000 GMT-0000,21015.975,21070.810,20974.420,21060.921,2126039.98
31.12.2024 20:00:00.000 GMT-0000,21059.286,21107.787,20981.654,21014.199,2332560.06
31.12.2024 21:00:00.000 GMT-0000,21013.186,21042.186,20989.910,21033.742,377400.01
31.12.2024 22:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
31.12.2024 23:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 00:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 01:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 02:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 03:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 04:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 05:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 06:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 07:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 08:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 09:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 10:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 11:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 12:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 13:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 14:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 15:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 16:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 17:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 18:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 19:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 20:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 21:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 22:00:00.000 GMT-0000,21033.742,21033.742,21033.742,21033.742,0
01.01.2025 23:00:00.000 GMT-0000,21070.242,21114.409,21038.365,21060.720,526799.98
02.01.2025 00:00:00.000 GMT-0000,21060.820,21061.599,20915.776,21025.198,884999.99
02.01.2025 01:00:00.000 GMT-0000,21025.298,21107.153,21025.298,21088.921,903999.98
02.01.2025 02:00:00.000 GMT-0000,21088.110,21126.498,21081.920,21116.232,639199.97
02.01.2025 03:00:00.000 GMT-0000,21115.675,21133.231,21088.999,21100.664,568499.98
02.01.2025 04:00:00.000 GMT-0000,21102.319,21129.165,21081.653,21118.389,515600.03
02.01.2025 05:00:00.000 GMT-0000,21118.810,21170.165,21115.286,21164.487,556900.02
02.01.2025 06:00:00.000 GMT-0000,21164.675,21189.999,21150.409,21183.189,482699.99
02.01.2025 07:00:00.000 GMT-0000,21183.253,21191.487,21139.965,21151.442,615599.99
02.01.2025 08:00:00.000 GMT-0000,21151.697,21217.943,21112.410,21169.399,1302800.06
02.01.2025 09:00:00.000 GMT-0000,21169.151,21199.276,21144.309,21196.232,1078899.98
02.01.2025 10:00:00.000 GMT-0000,21196.009,21204.731,21153.753,21191.508,855099.98
02.01.2025 11:00:00.000 GMT-0000,21191.843,21263.509,21164.698,21261.008,861299.99
02.01.2025 12:00:00.000 GMT-0000,21261.198,21283.943,21207.786,21237.620,944000.01
02.01.2025 13:00:00.000 GMT-0000,21237.431,21260.309,21200.000,21211.220,1170963.05
02.01.2025 14:00:00.000 GMT-0000,21211.399,21213.906,20962.264,21188.442,2404560.09
02.01.2025 15:00:00.000 GMT-0000,21190.276,21242.175,21008.965,21074.765,3014347.08
02.01.2025 16:00:00.000 GMT-0000,21075.189,21156.365,20987.376,21116.742,2527080.06
02.01.2025 17:00:00.000 GMT-0000,21116.843,21142.143,20783.787,20875.019,2612400.05
02.01.2025 18:00:00.000 GMT-0000,20875.997,20894.498,20793.376,20853.899,2518080
02.01.2025 19:00:00.000 GMT-0000,20853.451,20949.720,20834.421,20868.843,2307840.11
02.01.2025 20:00:00.000 GMT-0000,20868.732,20998.154,20867.809,20972.842,2378760.1
02.01.2025 21:00:00.000 GMT-0000,20972.698,21002.832,20972.698,20992.519,352319.99
02.01.2025 22:00:00.000 GMT-0000,20992.519,20992.519,20992.519,20992.519,0
02.01.2025 23:00:00.000 GMT-0000,20992.010,20994.609,20952.031,20971.154,420700.01
03.01.2025 00:00:00.000 GMT-0000,20971.054,21047.019,20962.086,21046.843,598900.02
03.01.2025 01:00:00.000 GMT-0000,21046.686,21055.789,21013.532,21032.397,631399.99
03.01.2025 02:00:00.000 GMT-0000,21032.498,21057.189,21029.065,21050.409,558300.02
03.01.2025 03:00:00.000 GMT-0000,21050.789,21067.398,21050.043,21056.189,427399.99
03.01.2025 04:00:00.000 GMT-0000,21056.187,21062.510,21031.010,21032.119,305700
03.01.2025 05:00:00.000 GMT-0000,21032.187,21039.465,21015.009,21033.676,433700
03.01.2025 06:00:00.000 GMT-0000,21032.921,21064.398,21026.420,21045.197,403200
03.01.2025 07:00:00.000 GMT-0000,21044.642,21060.142,21018.708,21052.954,578899.98
03.01.2025 08:00:00.000 GMT-0000,21055.310,21082.675,21021.186,21044.497,1048099.99
03.01.2025 09:00:00.000 GMT-0000,21042.199,21095.153,21036.165,21078.943,747200.01
03.01.2025 10:00:00.000 GMT-0000,21079.021,21079.519,21034.953,21045.875,618799.98
03.01.2025 11:00:00.000 GMT-0000,21045.998,21059.789,21026.920,21054.875,537999.99
03.01.2025 12:00:00.000 GMT-0000,21054.586,21054.586,21016.676,21049.987,658100.01
03.01.2025 13:00:00.000 GMT-0000,21049.664,21080.920,21034.865,21035.620,813499.99
03.01.2025 14:00:00.000 GMT-0000,21035.142,21242.708,21035.142,21188.197,1859460
03.01.2025 15:00:00.000 GMT-0000,21188.498,21241.109,21063.620,21178.108,2653212.07
03.01.2025 16:00:00.000 GMT-0000,21178.164,21293.108,21139.586,21265.876,2169240
03.01.2025 17:00:00.000 GMT-0000,21265.931,21287.375,21243.789,21272.131,1904880.05
03.01.2025 18:00:00.000 GMT-0000,21271.975,21332.799,21251.498,21310.119,1539119.96
03.01.2025 19:00:00.000 GMT-0000,21307.653,21360.597,21298.542,21335.909,1445279.96
03.01.2025 20:00:00.000 GMT-0000,21335.965,21335.965,21277.109,21310.375,1694640.04
03.01.2025 21:00:00.000 GMT-0000,21309.175,21315.197,21288.908,21291.365,296280
03.01.2025 22:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
03.01.2025 23:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 00:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 01:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 02:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 03:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 04:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 05:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 06:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 07:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 08:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 09:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 10:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 11:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 12:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 13:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 14:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 15:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 16:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 17:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 18:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 19:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 20:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 21:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 22:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
04.01.2025 23:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 00:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 01:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 02:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 03:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 04:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 05:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 06:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 07:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 08:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 09:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 10:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 11:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 12:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 13:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 14:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 15:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 16:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 17:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 18:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 19:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 20:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 21:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 22:00:00.000 GMT-0000,21291.365,21291.365,21291.365,21291.365,0
05.01.2025 23:00:00.000 GMT-0000,21339.209,21345.543,21304.810,21327.765,447699.99
06.01.2025 00:00:00.000 GMT-0000,21330.219,21338.031,21282.332,21299.321,625299.99
06.01.2025 01:00:00.000 GMT-0000,21299.242,21309.342,21285.331,21303.208,690199.97
06.01.2025 02:00:00.000 GMT-0000,21302.686,21321.075,21286.287,21312.854,610499.98
06.01.2025 03:00:00.000 GMT-0000,21312.632,21319.909,21304.210,21311.419,392400
06.01.2025 04:00:00.000 GMT-0000,21311.598,21326.399,21307.154,21325.564,304800
06.01.2025 05:00:00.000 GMT-0000,21325.675,21353.899,21323.789,21341.886,401100.01
06.01.2025 06:00:00.000 GMT-0000,21341.776,21358.299,21333.364,21352.299,361200
06.01.2025 07:00:00.000 GMT-0000,21352.117,21379.287,21343.253,21367.810,472700
06.01.2025 08:00:00.000 GMT-0000,21367.653,21427.589,21367.520,21421.065,797299.98
06.01.2025 09:00:00.000 GMT-0000,21420.842,21473.398,21419.365,21472.110,795300.01
06.01.2025 10:00:00.000 GMT-0000,21472.097,21495.176,21457.708,21473.853,738900.01
06.01.2025 11:00:00.000 GMT-0000,21473.999,21547.399,21445.309,21533.564,1162799.95
06.01.2025 12:00:00.000 GMT-0000,21533.231,21563.132,21514.397,21538.164,952400.03
06.01.2025 13:00:00.000 GMT-0000,21538.298,21553.887,21510.176,21552.153,1003600
06.01.2025 14:00:00.000 GMT-0000,21553.753,21651.709,21446.765,21625.553,2149080.04
06.01.2025 15:00:00.000 GMT-0000,21626.676,21699.299,21588.632,21675.119,2439120.05
06.01.2025 16:00:00.000 GMT-0000,21675.842,21702.499,21650.409,21663.243,1949399.95
06.01.2025 17:00:00.000 GMT-0000,21663.397,21674.742,21575.587,21599.608,1995479.94
06.01.2025 18:00:00.000 GMT-0000,21600.010,21600.799,21508.554,21511.709,2124120
06.01.2025 19:00:00.000 GMT-0000,21513.510,21530.089,21464.786,21467.186,2081759.93
06.01.2025 20:00:00.000 GMT-0000,21467.064,21564.654,21455.564,21560.389,2003400.09
06.01.2025 21:00:00.000 GMT-0000,21561.289,21593.499,21560.897,21592.275,402480.01
06.01.2025 22:00:00.000 GMT-0000,21592.275,21592.275,21592.275,21592.275,0
06.01.2025 23:00:00.000 GMT-0000,21594.565,21607.808,21580.676,21583.020,375999.99
07.01.2025 00:00:00.000 GMT-0000,21582.886,21593.789,21564.097,21573.386,550100.03
07.01.2025 01:00:00.000 GMT-0000,21573.406,21584.021,21559.086,21580.310,620400.01
07.01.2025 02:00:00.000 GMT-0000,21580.389,21597.221,21546.132,21549.889,536499.98
07.01.2025 03:00:00.000 GMT-0000,21550.242,21563.721,21528.276,21559.399,535499.99
07.01.2025 04:00:00.000 GMT-0000,21558.654,21559.399,21531.108,21532.386,406199.99
07.01.2025 05:00:00.000 GMT-0000,21532.708,21538.797,21472.408,21517.264,653000
07.01.2025 06:00:00.000 GMT-0000,21517.620,21528.089,21496.020,21501.520,531199.99
07.01.2025 07:00:00.000 GMT-0000,21501.606,21544.299,21500.310,21540.732,697300.02
07.01.2025 08:00:00.000 GMT-0000,21540.489,21577.365,21517.342,21569.331,993700.03
07.01.2025 09:00:00.000 GMT-0000,21569.373,21586.376,21536.342,21539.598,862800
07.01.2025 10:00:00.000 GMT-0000,21539.731,21582.408,21528.753,21579.621,669700.03
07.01.2025 11:00:00.000 GMT-0000,21579.765,21583.176,21532.343,21547.819,816900.01
07.01.2025 12:00:00.000 GMT-0000,21550.399,21575.387,21531.132,21556.886,850399.97
07.01.2025 13:00:00.000 GMT-0000,21556.131,21590.331,21544.797,21590.110,875800.01
07.01.2025 14:00:00.000 GMT-0000,21590.276,21617.853,21508.143,21528.154,1899880.05
07.01.2025 15:00:00.000 GMT-0000,21528.589,21528.589,21216.075,21364.075,2882400.04
07.01.2025 16:00:00.000 GMT-0000,21364.876,21388.821,21241.875,21251.164,2537760.02
07.01.2025 17:00:00.000 GMT-0000,21252.097,21291.576,21203.743,21261.619,2236439.94
07.01.2025 18:00:00.000 GMT-0000,21261.053,21332.797,21245.132,21255.919,2074559.93
07.01.2025 19:00:00.000 GMT-0000,21255.020,21290.664,21219.332,21233.587,1904639.96
07.01.2025 20:00:00.000 GMT-0000,21234.698,21238.597,21096.110,21175.697,2229360.1
07.01.2025 21:00:00.000 GMT-0000,21174.786,21207.076,21174.786,21206.087,342119.99
07.01.2025 22:00:00.000 GMT-0000,21206.087,21206.087,21206.087,21206.087,0
07.01.2025 23:00:00.000 GMT-0000,21192.119,21211.543,21161.010,21209.289,433200
08.01.2025 00:00:00.000 GMT-0000,21209.443,21230.509,21204.909,21222.898,519299.98
08.01.2025 01:00:00.000 GMT-0000,21223.109,21251.265,21211.253,21246.289,551000
08.01.2025 02:00:00.000 GMT-0000,21245.875,21253.353,21218.842,21235.119,520900.01
08.01.2025 03:00:00.000 GMT-0000,21235.619,21240.887,21207.443,21222.365,542000
08.01.2025 04:00:00.000 GMT-0000,21222.508,21235.732,21203.232,21209.864,386799.99
08.01.2025 05:00:00.000 GMT-0000,21209.987,21248.542,21209.897,21246.265,433000
08.01.2025 06:00:00.000 GMT-0000,21246.520,21251.299,21213.465,21216.289,422400
08.01.2025 07:00:00.000 GMT-0000,21216.287,21217.999,21177.021,21206.842,625199.97
08.01.2025 08:00:00.000 GMT-0000,21206.587,21236.354,21196.109,21228.508,922599.97
08.01.2025 09:00:00.000 GMT-0000,21228.342,21249.864,21222.286,21246.465,759199.98
08.01.2025 10:00:00.000 GMT-0000,21246.485,21264.410,21240.486,21260.376,581200
08.01.2025 11:00:00.000 GMT-0000,21260.054,21264.109,21101.287,21180.808,1192100.05
08.01.2025 12:00:00.000 GMT-0000,21179.775,21182.498,21037.953,21074.008,1541499.97
08.01.2025 13:00:00.000 GMT-0000,21073.764,21209.599,21071.910,21193.609,1491999.98
08.01.2025 14:00:00.000 GMT-0000,21191.921,21203.854,21101.443,21158.910,2320660.11
08.01.2025 15:00:00.000 GMT-0000,21158.375,21219.286,21045.376,21172.409,2804879.9
08.01.2025 16:00:00.000 GMT-0000,21171.365,21232.599,21099.986,21199.054,2302320
08.01.2025 17:00:00.000 GMT-0000,21199.743,21201.276,20980.710,21084.409,2361480
08.01.2025 18:00:00.000 GMT-0000,21084.575,21221.064,21081.810,21141.354,2219130.04
08.01.2025 19:00:00.000 GMT-0000,21142.643,21246.642,21103.631,21153.610,2334719.9
08.01.2025 20:00:00.000 GMT-0000,21153.743,21193.198,21118.176,21174.898,2135999.92
08.01.2025 21:00:00.000 GMT-0000,21177.242,21205.676,21160.542,21168.010,353879.99
08.01.2025 22:00:00.000 GMT-0000,21168.010,21168.010,21168.010,21168.010,0
08.01.2025 23:00:00.000 GMT-0000,21146.854,21164.399,21130.721,21133.599,362899.99
09.01.2025 00:00:00.000 GMT-0000,21132.686,21141.499,21089.208,21124.865,681699.99
09.01.2025 01:00:00.000 GMT-0000,21124.808,21145.886,21118.597,21132.089,624700.01
09.01.2025 02:00:00.000 GMT-0000,21131.999,21164.989,21131.321,21162.175,504499.97
09.01.2025 03:00:00.000 GMT-0000,21162.098,21162.409,21128.076,21128.409,421099.99
09.01.2025 04:00:00.000 GMT-0000,21128.232,21134.889,21111.676,21128.642,435200.01
09.01.2025 05:00:00.000 GMT-0000,21128.554,21146.708,21120.565,21141.532,402000.01
09.01.2025 06:00:00.000 GMT-0000,21141.289,21145.876,21125.176,21132.676,409000.01
09.01.2025 07:00:00.000 GMT-0000,21133.489,21133.810,21059.032,21067.242,688499.99
09.01.2025 08:00:00.000 GMT-0000,21067.208,21123.821,21035.353,21111.909,1059700.01
09.01.2025 09:00:00.000 GMT-0000,21111.675,21131.999,21096.620,21128.321,786700.01
09.01.2025 10:00:00.000 GMT-0000,21128.532,21152.543,21128.010,21145.187,598800
09.01.2025 11:00:00.000 GMT-0000,21145.119,21146.232,21094.608,21118.221,852599.98
09.01.2025 12:00:00.000 GMT-0000,21119.243,21135.219,21104.109,21129.419,778100.01
09.01.2025 13:00:00.000 GMT-0000,21128.854,21151.731,21111.087,21122.298,855499.98
09.01.2025 14:00:00.000 GMT-0000,21122.142,21127.876,21082.720,21119.653,557200.01
09.01.2025 15:00:00.000 GMT-0000,21119.653,21119.653,21119.653,21119.653,0
09.01.2025 16:00:00.000 GMT-0000,21119.653,21119.653,21119.653,21119.653,0
09.01.2025 17:00:00.000 GMT-0000,21119.653,21119.653,21119.653,21119.653,0
09.01.2025 18:00:00.000 GMT-0000,21119.653,21119.653,21119.653,21119.653,0
09.01.2025 19:00:00.000 GMT-0000,21119.653,21119.653,21119.653,21119.653,0
09.01.2025 20:00:00.000 GMT-0000,21119.653,21119.653,21119.653,21119.653,0
09.01.2025 21:00:00.000 GMT-0000,21119.653,21119.653,21119.653,21119.653,0
09.01.2025 22:00:00.000 GMT-0000,21119.653,21119.653,21119.653,21119.653,0
09.01.2025 23:00:00.000 GMT-0000,21121.142,21133.253,21037.420,21062.675,672599.97
10.01.2025 00:00:00.000 GMT-0000,21062.731,21069.698,21004.732,21020.465,733299.97
10.01.2025 01:00:00.000 GMT-0000,21020.753,21082.432,21019.489,21071.887,725300.01
10.01.2025 02:00:00.000 GMT-0000,21072.220,21103.665,21063.386,21098.599,561600.03
10.01.2025 03:00:00.000 GMT-0000,21098.443,21138.899,21096.508,21126.009,476799.99
10.01.2025 04:00:00.000 GMT-0000,21126.132,21133.089,21107.286,21127.154,414500
10.01.2025 05:00:00.000 GMT-0000,21127.499,21152.942,21119.886,21125.987,478800
10.01.2025 06:00:00.000 GMT-0000,21126.132,21126.132,21065.998,21070.131,504100.02
10.01.2025 07:00:00.000 GMT-0000,21070.118,21116.889,21058.875,21095.121,645100
